ten_san_pham,gia_sale,gia_goc,rating,so_review,link_anh,shop,category,url_san_pham
"Dây đeo ti giả ,gặm nướu cho bé bằng nhựa PP, dây lò xo siêu nhẹ chống rơi, có thể điều chỉnh độ dài - Hie en Store",14000,20000,5.0,3,https://vn-live-01.slatic.net/p/39723475861e7df950b35b9f8027cbdf.jpg,Hie en Shop,Ties,https://www.lazada.vn/products/pdp-i2908956512.html
Cà Vạt Nữ KING Nơ Nữ Công Sở Và Học Sinh Viên đồng phục chụp kỷ yếu thắt sẵn chất vải phi bóng giá rẻ [C005],34650,50000,4.7560975609756095,41,https://vn-live-01.slatic.net/p/2b7c5298d5d5f1025a2120dc99453a96.jpg,King - Caravat,Ties,https://www.lazada.vn/products/pdp-i1304301552.html
"Dây rút kim loại bằng thép không gỉ 304 Chuyên dùng trong sinh hoạt hàng ngày, buộc đồ, buộc hàng hoá, hoặc công trường, xây dựng, cơ khí, đường phố, hàng hoá...",47000,80000,4.981481481481482,54,https://vn-live-01.slatic.net/p/afc16ba8a956749154ff52834695656d.jpg,shopping shopping 11,Ties,https://www.lazada.vn/products/pdp-i1978989333.html
10Pcs 30cm long Nylon Cable Ties Reverse Buckle Strap Reusable Self Adhesive Tape Fastener Hook Loop Fixed Strap Sticky,22800,35077,4.8,5,https://vn-live-01.slatic.net/p/b62d558904144f6346fe309d59331657.jpg,san yuan,Ties,https://www.lazada.vn/products/pdp-i2811670735.html
Fashion Mens Ties Silk Luxury Neck Tie 8cm Cravate Geometric PLAIDS&CHECKS Tie Business Wedding Party Neck Tie Gifts for Men,47424,90000,4.931818181818182,85,https://sg-test-11.slatic.net/p/9160904076b975cd0a9b318b8950b85f.jpg,H TIE,Ties,https://www.lazada.vn/products/pdp-i2394216353.html
"Black Plastic Drawstring, Sizes 10cm, 15cm, 20cm, 25cm, 30cm, Packaged in 100 Strands/Bag",7800,9000,4.988439306358382,173,https://vn-live-01.slatic.net/p/59981e10febcce855894a97fb76c6732.png,Thiên Quân Phát,Ties,https://www.lazada.vn/products/pdp-i2418377743.html
[HCM] Gói 100 Dây Rút Nhựa - Dây Thít Nhựa Lạt Khóa Siêu Chắc Các Cỡ 10cm 15cm 20cm -TyHome,7300,8000,4.9655172413793105,57,https://sg-test-11.slatic.net/p/e86699b6e4e7388c0af4b13020037610.jpg,Always Fashion,Ties,https://www.lazada.vn/products/pdp-i2742848318.html
"Dây rút nhựa 10cm, 15cm, 20cm, 25cm, 30cm, 70 sợi/ bịch, dây thít nhựa",4000,8000,5.0,13,https://vn-live-01.slatic.net/p/787b35274ab7a4195c683618c6150c65.jpg,BK Wonderland,Ties,https://www.lazada.vn/products/pdp-i2893866133.html
Black Groom's Neck Bow Tie for High-End Suits King X31,17460,35000,4.888888888888889,9,https://vn-live-01.slatic.net/p/0b5e69bb9dc389f13d0bd10a26d2cfc0.jpg,King - Caravat,Ties,https://www.lazada.vn/products/pdp-i2310923502.html
"( 23g/cuon) Cuộn dây nilong buộc hàng, dây nilong cuộn nhỏ, dây chắc chắn, buộc được vật nặng, an toàn khi sử dụng",16900,33000,4.0,4,https://vn-live-01.slatic.net/p/635ff204c119f17070df6835cff3ed1f.jpg,Bách Hóa Tam Kim,Ties,https://www.lazada.vn/products/pdp-i2024077168.html
Classic Silk Men Tie Christmas Santa Claus Snowflake Floral Ties Formal Wear Business Suit Jacquard Necktie Wedding Party Gift Daily Accessories,73999,89998,5.0,23,https://ph-live-02.slatic.net/p/15ea0a91b59b90cda9f4d361c1259b93.jpg,erye,Ties,https://www.lazada.vn/products/pdp-i1256859081.html
【SHANGZE4】 New kim loại tie clip cho nam giới đám cưới Cà Vạt Tie Clasp Clip quý ông quan hệ thanh Tie Pin cho nam giới phụ kiện,33014,59898,5.0,0,https://sg-test-11.slatic.net/p/92ea85feac8927bc6671813decc037bf.jpg,SHANGZE4,Ties,https://www.lazada.vn/products/pdp-i3149743571.html
20 Solid Colors Pink Blue Yellow Gold Green Purple Red Lavender Navy Black Silk Neckties Wedding Party Formal Neck Ties,64999,98331,5.0,88,https://vn-live-01.slatic.net/p/b72ed63c0583a146db54a3554fb4e6ce.jpg,erye,Ties,https://www.lazada.vn/products/pdp-i1258004601.html
"Gói 50 dây rút nhựa trắng dài 10cm - Dây buộc dây thít nhựa siêu tiện lợi, dễ dùng",7000,10000,5.0,2,https://vn-test-11.slatic.net/p/ef9f506181daf69d31ac866a53c9d501.jpg,Gia Dụng Suri,Ties,https://www.lazada.vn/products/pdp-i2600137459.html
Adjustable Kids Boys Girls Solid Pure Color Bowtie Necktie Neck Tie Neckwear Bow Tie,23222,47059,5.0,19,https://my-live-02.slatic.net/p/e3871be3725d32efe39a12f6e144c627.jpg,Pretty Style2007,Ties,https://www.lazada.vn/products/pdp-i1771649607.html
Men's Tie Silk Neckties Formal Business Wedding Neck Ties for Friend Family Neighbors Gift JS-006-VN,29000,58000,5.0,1,https://sg-test-11.slatic.net/p/ba61873eb29121bebd0b3986de32db97.jpg,L-Xi Sports,Ties,https://www.lazada.vn/products/pdp-i2955402346.html
Nơ bé trai KING 3 lớp vải phi bóng dây thun thắt sẵn siêu cưng ( X06 ),6762,11000,5.0,17,https://vn-live-01.slatic.net/p/26c3a757326e177c90f5139e8ecec8a5.jpg,King - Caravat,Ties,https://www.lazada.vn/products/pdp-i2310805791.html
8cm Fashion Neckties Classic Men's Stripe Yellow Navy Blue Wedding Ties Jacquard Woven 100% Silk Men Solid Tie Polka Dots Neck Ties,64999,94998,4.945945945945946,137,https://ph-live-02.slatic.net/p/932236bce75966d4458ca6b2974ac6df.jpg,erye,Ties,https://www.lazada.vn/products/pdp-i1231876756.html
Red Pink Groom Ties 100% Silk Classic Paisley Men's Ties for Wedding Necktie Luxury Plaid Striped Flower Customize Neck Ties,63999,89998,4.86,111,https://my-live-02.slatic.net/p/5a5744774d446ff4bab6029610e6f230.jpg,erye,Ties,https://www.lazada.vn/products/pdp-i1260300326.html
【CHANGXIANG3】 100pcs có thể tháo rời quan hệ cáp màu nhựa tái sử dụng quan hệ cáp Nylon Vòng bọc Zip ttype Cáp Tie dây băng Tie,16686,28366,5.0,1,https://sg-test-11.slatic.net/p/af4c5a5b00bd2516796475aa6935d21a.jpg,CHANGXIANG3,Ties,https://www.lazada.vn/products/pdp-i3247389204.html
"Cà vạt Caravat nữ Thắt Sẵn TRAZ Học Sinh, Sinh Viên Bản Nhỏ Màu Đen Lụa Silk Phi Bóng Hàn Quốc",50000,,5.0,1,https://vn-live-01.slatic.net/p/26db454b9f53fe194cca9b7249348128.jpg,Traz,Ties,https://www.lazada.vn/products/pdp-i2452073208.html
Cà vạt nam KING caravat hàn quốc công sở và chú rể cao cấp bản 6cm 8cm C054,31202,55000,4.764705882352941,51,https://vn-live-01.slatic.net/p/4052282bf6c438ffa19cacfaabce9187.jpg,King - Caravat,Ties,https://www.lazada.vn/products/pdp-i2310919192.html
Novelty Men's Floral 7CM Tie Red Navy Green Cashew Flower Ties Fit Gentleman Business Daily Wear Wedding Party Necktie Cravat Birthday Gift,79999,159998,5.0,5,https://sg-test-11.slatic.net/p/ec5b9146e49d6d6c61a05e27f1406da6.jpg,erye,Ties,https://www.lazada.vn/products/pdp-i2941489903.html
Traz Multi-Colored Elastic Tie Is Good for Boys and Girls,29999,,,,https://sg-test-11.slatic.net/p/1630de41ab9a8a791703ee9012706ab9.jpg,Traz,Ties,https://www.lazada.vn/products/pdp-i2615309500.html
Combo 10 Đôi Tất Cổ Cao Hoạ Tiết Noel Cho Bé Từ 1 đến 12 tuổi,40000,75000,,,https://sg-test-11.slatic.net/p/38c0098026da5fb17a5930941cbc8241.jpg,KHO SỈ - NGUYỄN THUỶ,Ties,https://www.lazada.vn/products/pdp-i3258627087.html
Whphous 10-100Pcs Nylon Universal Cable Tie Buckle Self-Locking Zip Ties Holder with Pin Button Multipurpose for Car Daily Repair,22723,40901,,,https://vn-live-01.slatic.net/p/86e60c59de1f76ae718f2b6263d54b66.jpg,WHPHous Store,Ties,https://www.lazada.vn/products/pdp-i3155325464.html
"Cà Vạt Nữ Thắt Sẵn KING, Nơ Nữ Công Sở",19500,35000,4.571428571428571,7,https://vn-live-01.slatic.net/p/3509e760023b0ecf26903a715ee7fb0f.jpg,King - Caravat,Ties,https://www.lazada.vn/products/pdp-i1304217783.html
Men's 8cm Fashion Navy Beige Red Black Yellow Silver Purple Brown Gray Plaid Ties Necktie Wedding Neck Tie for Men Formal Business Suit,68999,104998,4.862745098039215,90,https://sg-live-02.slatic.net/p/0cb0f44aab9f9cdca54d4a850f4e137b.jpg,erye,Ties,https://www.lazada.vn/products/pdp-i1258077158.html
New High Quality Laser Engraving Tie Clip Black Men's Business Tie Pin Free Delivery Rudder Feathers,41220,60000,5.0,112,https://my-live-02.slatic.net/p/d77aa8bfbca532224e6fc8105ec1d2f6.jpg,H TIE,Ties,https://www.lazada.vn/products/pdp-i2326335453.html
Fashion 6cm Slim Ties Jacquard Weave Mens Necktie Leisure Party Formal Wedding Male Tie,186504,277366,,,https://my-live-01.slatic.net/p/4b74b81b1a2b88b37cdc5469e4c95217.jpg,homexiaoxia2019,Ties,https://www.lazada.vn/products/pdp-i3218805278.html
"Belts for men buckle belt male automatic buckle formal brand luxury Korea, leather cord durable beautiful luster, face rotating applique Stone class gentlemanly, warranty 2 years",37488,81900,4.856338028169014,710,https://vn-live-01.slatic.net/p/8bc67c0765267ff128ce97c15ea9846e.jpg,MiSu House,Ties,https://www.lazada.vn/products/pdp-i1551747822.html
Zebina Men's automatic buckle belt business casual belt,25000,48000,4.752442996742671,333,https://sg-test-11.slatic.net/p/c1f2821abea9caa306d0cc812e43ffe7.jpg,Zebina MALL,Ties,https://www.lazada.vn/products/pdp-i2826481837.html
Thắt Lưng Nam PISA Giấu Đuôi Dây Khóa Tự Động Da Bò Thật Cao Cấp Đẹp Công Sở Đi Làm Đi Học Dây Nịt Khóa Tăng NATO,69000,,4.957345971563981,632,https://vn-live-01.slatic.net/p/9c5bfc66591fb0a303767f5b9bad175f.jpg,NATO - OfficialStore,Ties,https://www.lazada.vn/products/pdp-i2323130805.html
Men's Belt 100% Cowhide Leather Automatic Buckle with Letter Face G1 - Kingshop Leather Goods,94000,179000,4.828002414001207,1657,https://vn-live-01.slatic.net/p/e6bef7d310748f0b60928b0fd444299a.jpg,Kingshop3355,Ties,https://www.lazada.vn/products/pdp-i306752985.html
100 chiếc / túi Hàn Quốc Daisy Colorful Hair Tie Set Scrunchies Khăn Baby Kids Girls Ponytail Hair Band,7800,11700,4.961639714178262,2659,https://filebroker-cdn.lazada.sg/kf/S6d076ab3b6194107876eb7393062e116z.jpg,BkYxzh.Selection,Ties,https://www.lazada.vn/products/pdp-i2505996936.html
"Cột tóc,Dây buộc tóc, Scrunchies Vải Lông Mềm Đẹp",11800,17700,4.9713907284768215,3791,https://filebroker-cdn.lazada.sg/kf/Sf71d8bdc26ae41b392773da2bbd89a261.jpg,BkYxzh.Selection,Ties,https://www.lazada.vn/products/pdp-i2506023688.html
Cà Vạt Nam KING Caravat Nam Thắt Sẵn Công Sở 8cm [C007],22490,55000,4.918918918918919,37,https://vn-live-01.slatic.net/p/55f9d5cb0285029c10a214fd806ee2bd.jpg,King - Caravat,Ties,https://www.lazada.vn/products/pdp-i1304728467.html
"Dây thừng cuộn 50m~200m, phi 1mm,1.5mm, 2mm, 3mm, dây thừng trang trí, làm decor, handmade, gói quà",15904,16065,4.8,5,https://sg-test-11.slatic.net/p/a90b6a248b653d28ea8e8ff61367871a.jpg,DUY ANH  MART,Ties,https://www.lazada.vn/products/pdp-i2939804870.html
Cà vạt nam thắt sẵn ngang 8cm trung niên mẫu mới tông đỏ tháng 7-2023 Giangpkc Phụ Kiện Cưới Giang,44100,65000,4.888888888888889,9,https://vn-live-01.slatic.net/p/21e3f048de36f98a86aacfb660d939a0.jpg,Phụ Kiện Cưới Giang,Ties,https://www.lazada.vn/products/pdp-i2350113487.html
Lót Chuột Phím Tắt Văn Phòng Office Thiết Kế Bảng Tiếng Việt Cỡ Lớn Siêu Bền Đẹp Size 30x70cm,40000,,4.9113924050632916,158,https://vn-live-01.slatic.net/p/a8ef5762cfc407c456270f32b7314343.jpg,4I9TpP36,Ties,https://www.lazada.vn/products/pdp-i1777716542.html
Cà Vạt Nam Bản Vừa   0 TI09 7(đỏ),45100,82000,4.666666666666667,3,https://vn-live-01.slatic.net/p/7/ca-vat-nam-ban-vua-0-ti09-7do-2665-61214244-5fdd1b96374641a064486b467c0c4082-catalog_233.jpg,Victoria Store,Ties,https://www.lazada.vn/products/pdp-i298798813.html
40 Design Classic 8cm Ties for Man 100% Silk Tie Luxury Jacquard Woven Striped Plaid Checks Flower Business Black Blue Red Gray Neck Tie for Men Suit Cravat Wedding Party Neckties,67999,103331,5.0,10,https://my-live-02.slatic.net/p/6c97bea291390c6ee34bf7aa34984201.jpg,erye,Ties,https://www.lazada.vn/products/pdp-i1232151936.html
Super Slim 5CM Leisure Tie for Men Korean Version Solid Color Polyester Narrow Ties Red Navy Black Necktie Fit Man Groom Wedding Banquet Accessory,39999,79998,5.0,3,https://sg-test-11.slatic.net/p/eb153bbbfc43f54f88fd269ca10dfbc3.jpg,erye,Ties,https://www.lazada.vn/products/pdp-i2941743315.html
"[ 450gr ] Cuộn dây nylon buộc hàng, dây nilong cuộn 450gr , dây chắc chắn, buộc được vật nặng, an toàn khi sử dụng",35000,69000,5.0,4,https://vn-live-01.slatic.net/p/609017d6741889c285ca009faa384990.jpg,SHOPKIMCHAU,Ties,https://www.lazada.vn/products/pdp-i2798340032.html
"[Màu ngẫu nhiên] Cuộn dây nilong buộc hàng, dây chắc chắn, buộc được vật nặng, an toàn khi sử dụng",15000,29000,5.0,7,https://vn-live-01.slatic.net/p/49c17800e378708957e17334c7787dbf.jpg,Shop Kim's,Ties,https://www.lazada.vn/products/pdp-i2370957335.html
"Cà vạt trẻ em , cà vạt cho bé , cavat học sinh, caravat cho bé trai đi dự tiệc PKBT",29000,,5.0,11,https://vn-live-01.slatic.net/p/41feb07e56edef89c77cead62edae47b.jpg,FAFABOGI,Ties,https://www.lazada.vn/products/pdp-i2212816618.html
"BỊCH 10 SỢI DÂY RÚT NHỰA  10 CM dây thít đồ , dây buộc đồ Dây rút nhựa buộc lan, buộc cây cảnh tiện dụng chắc chắn màu trắng bản nhỏ hoặc bản lớn - Cửa Hàng Nam",4000,5000,4.809512485136742,8410,https://vn-live-01.slatic.net/p/e463e48b953906ada6ab5c6239fcaf43.jpg,Cửa Hàng Nam,Ties,https://www.lazada.vn/products/pdp-i2025678227.html
Men's knitted casual tie  fashionable tight fitting narrow neck tie,53600,66666,,,https://sg-test-11.slatic.net/p/069910ca13f06c0097f40017f7f9cd54.jpg,bangting,Ties,https://www.lazada.vn/products/pdp-i3080547444.html
[HCM]Cà vạt nam bản 8cm THẮT SẴN có dây kéo hoặc TỰ THẮT vải dày cao cấp sang trọng,53000,85000,4.951219512195122,41,https://vn-live-01.slatic.net/p/8befd5c76ae0d3ddd69301ed23c2fecf.jpg,Mom Mie,Ties,https://www.lazada.vn/products/pdp-i658882784.html
Men tie skinny 8cm ties for men Wedding dress necktie fashion plaid cravate business gravatas para homens slim shirt accessories,57955,97000,4.0,21,https://my-live-02.slatic.net/p/cd4c7649ebc37b3241dc07a296b04a41.jpg,Cozy Up,Ties,https://www.lazada.vn/products/pdp-i2322533877.html
[Hcm]King Men's Tie Men's Pre-Tied Tie with Zipper in Non-Glossy Fabric 5-6cm 8cm [C0156] [C0155],8216,20000,4.843866171003717,269,https://vn-live-01.slatic.net/p/ce688f5c04527ee2d99c37fd26afb132.jpg,King - Caravat,Ties,https://www.lazada.vn/products/pdp-i1307052379.html
"Cà Vạt (Thắt Sẵn, Khóa Kéo) 5cm x 38- 48cm Nam Nữ Dùng Chụp Kỷ Yếu, Bê Lễ, Sự Kiện Biểu Diễn. Cà Vạt Giá Rẻ Tiện Lợi",25000,28000,,,https://sg-test-11.slatic.net/p/33abae4b47317904c5820057973964ea.jpg,Trang Phục Mỹ Hạnh,Ties,https://www.lazada.vn/products/pdp-i2980889012.html
Cà Vạt Nam KING Caravat Nam Thắt Sẵn Bản Nhỏ 6cm (C020),29585,55000,5.0,55,https://vn-live-01.slatic.net/p/9e0ccce4d33883662b3897a077f1e0e6.png,King - Caravat,Ties,https://www.lazada.vn/products/pdp-i1323898638.html
Fashion New Silk 8cm Men's Tie Formal Business Executive Tie Stripes Classic Neckties for Men Wedding Party Gifts for Men,55860,90000,4.895348837209302,154,https://my-live-02.slatic.net/p/761036b3952958240e93181b2ec68b54.jpg,H TIE,Ties,https://www.lazada.vn/products/pdp-i2348442403.html
"Dây Rút Kim Loại Bằng Thép Không Gỉ 304 Bịch 100 cái Bền Chắc Dùng Trong Các Hoạt Động Ngoài Trời , Dây Cáp Thép Không Gỉ Twist Tie SS304 Dây Buộc Khóa Ống Xả Đa Năng",88000,176000,5.0,15,https://vn-live-01.slatic.net/p/49e20f762930c84cf3801e2f4fc68566.png,Shop's 24/24,Ties,https://www.lazada.vn/products/pdp-i2708072438.html
Super Soft  Men's Fashion 8CM Necktie Vintage Brown Jacquard Ties For Man Host Wedding Business Meeting Gravata Colorful Tie Christmas Gifts,79999,159998,,,https://sg-test-11.slatic.net/p/e328fb476d7cb9785c9f86dd53a37a1e.jpg,erye,Ties,https://www.lazada.vn/products/pdp-i2930276653.html
100% Silk Men's Ties Neck Ties 8cm Plaid Striped Solid Polka Dots Ties for Men Formal Business Luxury Wedding Party Neckties Gravatas,64999,98331,4.916666666666667,68,https://ph-live-02.slatic.net/p/d09b2273bad923246c32c79be05e8cb1.jpg,erye,Ties,https://www.lazada.vn/products/pdp-i1260267497.html
"Dây thít đen, dây zip rút dây có độ bền cao, buộc được chắc chắn, nhiều kích thước lựa chọn",55860,92000,5.0,3,https://vn-live-01.slatic.net/p/9143ef0ac60bfec33cfe9dfb110b1b18.jpg,Phụ Kiện Ô Tô Hà Nội 024,Ties,https://www.lazada.vn/products/pdp-i348350810.html
Men's Knitted Knits Leisure Korean Version 5.5CM Tie Fashion Skinny Narrow Slim Flat Nose Neck Ties for Men Business Banquet Necktie Husband's Gift,79999,159998,,,https://sg-test-11.slatic.net/p/9e2c233b694ae5af71b7c3b0b6fa8053.jpg,erye,Ties,https://www.lazada.vn/products/pdp-i2941651495.html
Cà vạt,49000,,5.0,1,https://filebroker-cdn.lazada.vn/kf/S5e7506d6de7941fe9c1e3ab3e3d9e0b8F.jpg,Phụ kiện QN Việt Nam,Ties,https://www.lazada.vn/products/pdp-i2748869303.html
"Cà Vạt nam công sở bản 7,5cm - Cà vạt thắt sẵn cao cấp",50000,80000,4.892857142857143,28,https://vn-live-01.slatic.net/p/a8a34607b946c02dc7424344af0a9be9.jpg,Vest Nam Trung Niên,Ties,https://www.lazada.vn/products/pdp-i2909545419.html
8cm Fashion Versatile Tie Striped Coffee Brown Solid Polyester Neckties for Men Gentlemen Wedding Casual Workplace Ties,79999,159998,5.0,2,https://sg-test-11.slatic.net/p/3c19d9643cfd5eed36234d8ddbdf11bc.jpg,erye,Ties,https://www.lazada.vn/products/pdp-i2930366334.html
Cà vạt Nam Bản nhỏ 5cm TRAZ Cavat Học Sinh Trơn Màu Đồng Phục Kỷ Yếu,39999,,,,https://sg-test-11.slatic.net/p/9935afcdd762aaefbfd7e12d026d3b54.jpg,Traz,Ties,https://www.lazada.vn/products/pdp-i2599680007.html
"Cà Vạt Nam Chất Liệu Polyester, Họa Tiết Sọc Hoa Dệt Jacquard, Màu Trơn, Rộng 7-8cm, Thời Trang, Thích Hợp Mặc Hàng Ngày, Dự Tiệc Cưới, Làm Quà Tặng",42000,91000,4.95,202,https://filebroker-cdn.lazada.vn/kf/Scdb6a9800a19446a8b5110ee8a078afdT.jpg,Global Merch Park,Ties,https://www.lazada.vn/products/pdp-i2562545875.html
Cà Vạt Nam KING Caravat Nam Bản Nhỏ 6cm [C15],47000,70000,4.230769230769231,13,https://vn-live-01.slatic.net/p/6672fc87935394236ade219a86009b06.jpg,King - Caravat,Ties,https://www.lazada.vn/products/pdp-i1307058527.html
Fashion Paisley Plaid Jacquard Woven Silk Mens Ties Neck Tie 8cm Striped Necktie for Men Business Wedding Formal Gravata Ties,69999,89998,5.0,11,https://sg-live-02.slatic.net/p/357da5668beb2c2e5d5d704bd90a2d04.jpg,erye,Ties,https://www.lazada.vn/products/pdp-i1260323163.html
[HCM]Size 3mm - Cuộn 100 mét dây thừng dây gai trang trí 3mm Sợi dây được sản xuất từ thân của cây gai tự nhiên dẻo dai bền chắc,20000,30000,4.889400921658986,217,https://sg-live-01.slatic.net/p/7f3544a3493baae0f50dfa9ebfcc7bd0.jpg,Mô Hình Tăm Tre,Ties,https://www.lazada.vn/products/pdp-i372430071.html
Casual Small Tie Black 5CM Groom Tie Men's Tie Designed With 100% Polyester Suitable For Men To Wear TF-Uss-VN,6000,12000,5.0,1,https://sg-test-11.slatic.net/p/3f20d2eab33c7b4337aabee3557ae735.jpg,RussellTF,Ties,https://www.lazada.vn/products/pdp-i2985457094.html
"[Mẫu mới] dây rút nhựa đen trắng, dây thít nhựa túi 100c đủ kích thước, rút nhựa, dây thít nhựa đen, dây rút nhựa 30cm, thít nhựa, dây gút nhựa, dây rút,  dây rút 30cm, lạt nhựa, dây lạt nhựa, dây rút trắng, dây lạt nhựa đen",36900,50000,4.75,64,https://vn-live-01.slatic.net/p/7dc89832a09beb461ce821f08e87ddf7.jpg,Minh Khôi Electric,Ties,https://www.lazada.vn/products/pdp-i2016937292.html
Nam Màu Trơn Skinny Tie Chống Nhăn Sợi Tre Cà Vạt Cho Đám Cưới Thường Ngày Màu Hồng Xanh Xám Thời Trang Cravat Quà Tặng Phụ Kiện,78000,169000,5.0,80,https://filebroker-cdn.lazada.vn/kf/S035a81dc1600488ea379f884bfb67e90S.jpg,Global Merch Park,Ties,https://www.lazada.vn/products/pdp-i2562705704.html
"Cà Vạt Kẹp Đen Mờ Unisex, Kiểu Dáng Đơn Giản, An Toàn, Phù Hợp Với Áo Sơ Mi, Vest, Thích Hợp Cho Nam, Nữ, Sinh Viên, Đám Tang",58000,75000,,,https://filebroker-cdn.lazada.vn/kf/Scad8723b7c524787a3977313985e009cX.jpg,GlobalTechMart,Ties,https://www.lazada.vn/products/pdp-i3283313257.html
[HCM]Cavat 8cm thắt sẵn GiangPKC,73500,75000,4.836956521739131,92,https://vn-live-01.slatic.net/p/8917c67f5687190c045f4b8ce4927580.jpg,Phụ Kiện Cưới Giang,Ties,https://www.lazada.vn/products/pdp-i832842153.html
"King Men's Black Tie, Pre-Tied, Small 5cm Office and Student Tie C07",21560,45000,4.8125,16,https://vn-live-01.slatic.net/p/28b3dbd592db4dc9f1eb204b801ddf3c.jpg,King - Caravat,Ties,https://www.lazada.vn/products/pdp-i2310894698.html
Cà vạt nam 8cm dây kéo thắt sẵn tiện lợi Giangpkc,51332,75000,4.9523809523809526,20,https://vn-live-01.slatic.net/p/95faaf7c6d7ebb62d90c9ae8d1c232c2.jpg,Phụ Kiện Cưới Giang,Ties,https://www.lazada.vn/products/pdp-i1637343544.html
"Cà Vạt Nam Cao Cấp 8CM Màu Đỏ, Họa Tiết Sọc Và Paisley, Chất Liệu Polyester Dệt Jacquard Thời Trang, Thích Hợp Cho Công Việc, Đám Cưới Và Tiệc Tùng",100800,188000,5.0,3,https://filebroker-cdn.lazada.vn/kf/Scc5cd0ddc1eb4515ac42a5ac880816c6a.jpg,GlobalSuperBazaar,Ties,https://www.lazada.vn/products/pdp-i3082877514.html
Thời Trang 5CM Skinny Slim Cà Vạt Màu Trơn Đen Đỏ Xanh Họa Tiết Dành Cho Nam Cà Vạt Polyester Một Kích Thước Phù Hợp Với Hầu Hết,60000,77000,,,https://filebroker-cdn.lazada.vn/kf/S52976aa9555548c494b6c501d392b331p.jpg,GlobalSuperBazaar,Ties,https://www.lazada.vn/products/pdp-i3282118642.html
"Cà Vạt Nam Sọc Đỏ Đậm Hoa Paisley 8cm Thời Trang Dành Cho Doanh Nhân, Tiệc Cưới, Chú Rể, Phụ Kiện Cổ Áo, Quà Tặng",100800,187000,4.428571428571429,7,https://filebroker-cdn.lazada.vn/kf/S63b11b1050044039935b64758b1fe424x.jpg,GlobalLifestyle,Ties,https://www.lazada.vn/products/pdp-i2947136592.html
Cà Vạt Nam KING Caravat Nam Bản Nhỏ 6cm C54,33802,55000,4.764705882352941,102,https://vn-live-01.slatic.net/p/76b2dfc4385e4f7f4fc9db42daaf6b41.jpg,King - Caravat,Ties,https://www.lazada.vn/products/pdp-i1323925900.html
